"FoodID","FoodClassID","ManufacturerID","ReferenceID","Common","CupGramWeightValue","Discontinued","FoodName","Generic","Recipe","RefusePercentage"
57172,112,16,13,0,0.00,0,"ARBY'S Loaded Baked Potato Bites, Regular",0,0,0.00
57173,175,550,13,0,0.00,0,"STACY'S SIMPLY NAKED Pita Chips",0,0,0.00
57174,175,550,13,0,0.00,0,"STACY'S Pita Chips, Parmesan Garlic & Herb",0,0,0.00
57175,175,550,13,0,0.00,0,"STACY'S Pita Chips, Naturally Cheddar",0,0,0.00
57176,175,550,13,0,0.00,0,"STACY'S Pita Chips, Tuscan Herb",0,0,0.00
57177,175,550,13,0,0.00,0,"STACY'S Pita Chips, Cinnamon Sugar",0,0,0.00
57178,175,550,13,0,0.00,0,"STACY'S Pita Chips, Multigrain",0,0,0.00
57179,175,550,13,0,0.00,0,"STACY'S SIMPLY NAKED Bagel Chips",0,0,0.00
57180,175,550,13,0,0.00,0,"STACY'S Bagel Chips, Toasted Garlic",0,0,0.00
57181,175,550,13,0,0.00,0,"STACY'S Bagel Chips, Everything",0,0,0.00
57185,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Apple Maple",0,0,0.00
57186,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Wild Blueberry",0,0,0.00
57187,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Country Style",0,0,0.00
57188,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Cocktail Link, Teriyaki Ginger Bistro Bites",0,0,0.00
57189,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Cocktail Link, Buffalo Style Bistro Bites",0,0,0.00
57190,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Sweet Italian Style, Fully Cooked",0,0,0.00
57191,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Teriyaki Ginger, Fully Cooked",0,0,0.00
57192,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Roasted Garlic, Fully Cooked",0,0,0.00
57193,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Sweet Apple, Fully Cooked",0,0,0.00
57194,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Spicy Jalapeno, Fully Cooked",0,0,0.00
57195,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Sun Dried Tomato & Basil, Fully Cooked",0,0,0.00
57196,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Buffalo Style, Fully Cooked",0,0,0.00
57197,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Spinach & Feta, Fully Cooked",0,0,0.00
57198,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Buffalo Style, Fresh",0,0,0.00
57199,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Mango Chipotle, Fresh",0,0,0.00
57200,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Sweet Apple, Fresh",0,0,0.00
57201,289,547,13,0,0.00,0,"AL FRESCO ALL NATURAL Chicken Sausage, Sweet Italian Style, Fresh",0,0,0.00
57202,152,545,13,0,0.00,0,"BUMBLE BEE Tuna, Premium Light in Water",0,0,0.00
57203,152,545,13,0,224.00,0,"BUMBLE BEE Tuna, Chunk Light in Water",0,0,0.00
57204,152,545,13,0,224.00,0,"BUMBLE BEE Tuna, Chunk Light in Oil",0,0,0.00
57205,152,545,13,0,224.00,0,"BUMBLE BEE Tuna, Chunk Light in Water, ''Touch of Lemon''",0,0,0.00
57206,152,545,13,0,224.00,0,"BUMBLE BEE PRIME FILLET Tuna Steaks, Solid Light, Tonno in Olive Oil",0,0,0.00
57207,152,545,13,0,224.00,0,"BUMBLE BEE Albacore, Solid White in Water",0,0,0.00
57208,152,545,13,0,224.00,0,"BUMBLE BEE Albacore, Solid White in Oil",0,0,0.00
57209,152,545,13,0,224.00,0,"BUMBLE BEE Albacore, Chunk White in Water",0,0,0.00
57210,152,545,13,0,224.00,0,"BUMBLE BEE Albacore, Premium in Water",0,0,0.00
57211,152,545,13,0,224.00,0,"BUMBLE BEE Albacore, Chunk White in Oil",0,0,0.00
57212,152,545,13,0,224.00,0,"BUMBLE BEE Albacore, Chunk White in Water, Very Low Sodium",0,0,0.00
57213,152,545,13,0,224.00,0,"BUMBLE BEE PRIME FILLET Albacore, Solid White in Water",0,0,0.00
57214,152,545,13,0,0.00,0,"BUMBLE BEE PRIME FILLET Albacore, Steak Entree, Lemon and Cracked Pepper",0,0,0.00
57215,152,545,13,0,0.00,0,"BUMBLE BEE PRIME FILLET Albacore, Steak Entree, Mesquite Grilled",0,0,0.00
57216,267,545,13,0,0.00,0,"BUMBLE BEE PRIME FILLET Chicken Breast, Lightly Seasoned with Garlic & Herbs",0,0,0.00
57217,267,545,13,0,0.00,0,"BUMBLE BEE PRIME FILLET Chicken Breast, Southwest Seasonings",0,0,0.00
57218,267,545,13,0,0.00,0,"BUMBLE BEE PRIME FILLET Chicken Breast, Barbecue Sauce",0,0,0.00
57219,562,545,13,0,0.00,0,"BUMBLE BEE Salad, Tuna, Original",0,0,0.00
57220,62,545,13,0,0.00,0,"BUMBLE BEE Crackers",0,0,0.00
57221,562,545,13,0,0.00,0,"BUMBLE BEE Salad, Tuna, Original with Crackers",0,0,0.00
57222,562,545,13,0,0.00,0,"BUMBLE BEE Salad, Tuna, Fat Free",0,0,0.00
57223,562,545,13,0,0.00,0,"BUMBLE BEE Salad, Tuna, Fat Free with Crackers",0,0,0.00
57224,562,545,13,0,0.00,0,"BUMBLE BEE Salad, Seafood, with Crab",0,0,0.00
57225,562,545,13,0,0.00,0,"BUMBLE BEE Salad, Seafood, with Crab and Crackers",0,0,0.00
57226,562,545,13,0,0.00,0,"BUMBLE BEE Salad, Chicken",0,0,0.00
57227,562,545,13,0,0.00,0,"BUMBLE BEE Salad, Chicken, with Crackers",0,0,0.00
57228,562,545,13,0,0.00,0,"BUMBLE BEE LUNCH ON THE RUN Salad, Tuna",0,0,0.00
57229,290,545,13,0,0.00,0,"BUMBLE BEE LUNCH ON THE RUN Peaches, Diced",0,0,0.00
57230,79,545,13,0,0.00,0,"BUMBLE BEE LUNCH ON THE RUN Cookie",0,0,0.00
57231,119,545,13,0,0.00,0,"BUMBLE BEE LUNCH ON THE RUN Salad, Tuna, Complete Lunch Kit",0,0,0.00
57232,562,545,13,0,0.00,0,"BUMBLE BEE LUNCH ON THE RUN Salad, Chicken",0,0,0.00
57233,814,545,13,0,0.00,0,"BUMBLE BEE LUNCH ON THE RUN Mixed Fruit",0,0,0.00
57234,119,545,13,0,0.00,0,"BUMBLE BEE LUNCH ON THE RUN Salad, Chicken, Complete Lunch Kit",0,0,0.00
57235,152,545,13,0,0.00,0,"BUMBLE BEE SENSATIONS Tuna, Spicy Thai Chili",0,0,0.00
57236,152,545,13,0,0.00,0,"BUMBLE BEE SENSATIONS Tuna, Lemon & Cracked Pepper",0,0,0.00
57237,152,545,13,0,0.00,0,"BUMBLE BEE SENSATIONS Tuna, Sun Dried Tomato & Basil",0,0,0.00
57238,152,545,13,0,252.00,0,"BUMBLE BEE Salmon, Pink",0,0,0.00
57239,152,545,13,0,224.00,0,"BUMBLE BEE Salmon, Pink, Skinless, Boneless",0,0,0.00
57240,152,545,13,0,252.00,0,"BUMBLE BEE Salmon, Red",0,0,0.00
57241,152,545,13,0,255.00,0,"BUMBLE BEE Salmon, Smoked Fillets in Oil",0,0,0.00
57242,152,545,13,0,224.00,0,"BUMBLE BEE PRIME FILLET Salmon Steaks, Atlantic",0,0,0.00
57243,152,545,13,0,252.00,0,"BUMBLE BEE Salmon, Blueback",0,0,0.00
57244,152,545,13,0,0.00,0,"BUMBLE BEE PRIME FILLET Salmon Steaks, Pink",0,0,0.00
57245,152,545,13,0,0.00,0,"BUMBLE BEE PRIME FILLET Salmon Steaks, Teriyaki",0,0,0.00
57246,152,545,13,0,224.00,0,"BUMBLE BEE Mackerel, Jack",0,0,0.00
57247,151,545,13,0,224.00,0,"BUMBLE BEE Crab Meat, White",0,0,0.00
57248,151,545,13,0,224.00,0,"BUMBLE BEE Crab Meat, Lump",0,0,0.00
57249,151,545,13,0,224.00,0,"BUMBLE BEE Crab Meat, Pink",0,0,0.00
57250,151,545,13,0,224.00,0,"BUMBLE BEE Shrimp, Tiny",0,0,0.00
57251,151,545,13,0,224.00,0,"BUMBLE BEE Shrimp, Regular, Medium",0,0,0.00
57252,151,545,13,0,224.00,0,"BUMBLE BEE Shrimp, Regular, Broken",0,0,0.00
57253,151,545,13,0,224.00,0,"BUMBLE BEE Oysters, Whole",0,0,0.00
57254,151,545,13,0,224.00,0,"BUMBLE BEE Oysters, Smoked",0,0,0.00
57255,151,545,13,0,224.00,0,"BUMBLE BEE Clams, Fancy Whole Baby",0,0,0.00
57256,151,545,13,0,224.00,0,"BUMBLE BEE Clams, Chopped",0,0,0.00
57257,151,545,13,0,224.00,0,"BUMBLE BEE Clams, Smoked",0,0,0.00
57258,152,545,13,0,0.00,0,"BUMBLE BEE Sardines in Water",0,0,0.00
57259,152,545,13,0,0.00,0,"BUMBLE BEE Sardines in Oil",0,0,0.00
57260,642,552,13,0,0.00,0,"IDAHOAN Potatoes, Diced, Dehydrated",0,0,0.00
57261,642,552,13,0,0.00,0,"IDAHOAN Potatoes, Diced, Dehydrated, Prepared",0,0,0.00
57262,642,552,13,0,0.00,0,"IDAHOAN Potatoes, Sliced, Dehydrated",0,0,0.00
57263,642,552,13,0,0.00,0,"IDAHOAN Potatoes, Sliced, Dehydrated, Prepared",0,0,0.00
57264,131,551,13,0,0.00,0,"PF CHANGS Chang's Chicken Lettuce Wraps",0,0,0.00
57265,130,551,13,0,0.00,0,"PF CHANGS Chang's Vegetarian Lettuce Wraps",0,0,0.00
57266,130,551,13,0,0.00,0,"PF CHANGS Green Beans, Crispy",0,0,0.00
